Date,TCODE,PNUM,MEAS,UM,UP,QtyInPackages,Cost,ExtCost,Price,ExtPrice,Profit
9/5/18,IN,12HS,1,G,BULK,938,2.32,2177.75,2.57,2419.1,241
9/5/18,IN,12LS,1,G,BULK,366,2.28,835.13,2.5,917.2,82
9/5/18,IN,12HS,1,G,BULK,338,2.32,784.73,2.65,898.74,114
9/5/18,IN,12LS,1,G,BULK,600,2.28,1369.08,2.54,1527.6,159
9/5/18,IN,12HS,1,G,BULK,112.9,2.28,258.5,2.57,291.17,33
9/5/18,IN,12HS,1,G,BULK,230,2.32,533.99,2.67,616.17,82
9/6/18,IN,12LS,1,G,Cargo Tank,7314,2.25,16474.78,2.3,16858.04,383
9/6/18,IN,12LS,1,G,BULK,28,2.25,63.15,2.53,71.01,8
9/6/18,IN,12HS,1,G,BULK,95,2.34,223.04,2.65,252.61,30
9/6/18,IN,12HS,1,G,BULK,1032.5,2.34,2424.1,2.56,2652.49,228
9/6/18,IN,12LS,1,G,BULK,817.2,2.25,1843.11,2.5,2047.9,205
9/6/18,IN,12LS,1,G,BULK,1000,2.25,2255.4,2.54,2546,291
9/6/18,IN,12HS,1,G,BULK,20.3,2.34,47.66,2.67,54.38,7
9/6/18,IN,12HS,1,G,BULK,27,2.34,63.39,2.73,73.95,11
9/6/18,IN,12LS,1,G,BULK,534.8,2.26,1211.21,3.62,1939.18,728
9/6/18,IN,12HS,1,G,BULK,233.9,2.34,548.09,2.69,631.3,83
9/6/18,IN,12HS,1,G,BULK,232.4,2.34,544.58,2.69,627.25,83
9/6/18,IN,12HS,1,G,BULK,100,2.34,234.33,2.72,272.9,39
9/6/18,IN,12HS,1,G,BULK,47.9,2.34,112.24,2.72,130.72,18
9/6/18,IN,12LS,1,G,BULK,385.4,2.26,872.85,2.55,985.08,112
9/6/18,IN,12LS,1,G,BULK,470,2.28,1072.44,2.54,1196.62,124
9/6/18,IN,12LS,1,G,BULK,567,2.28,1293.78,2.54,1443.58,150
9/6/18,IN,12LS,1,G,BULK,300,2.28,684.54,2.5,751.8,67
9/6/18,IN,12HS,1,G,BULK,330,2.32,766.16,2.69,890.67,125
9/6/18,IN,12LS,1,G,BULK,1000,2.28,2281.8,2.72,2726,444
9/6/18,IN,12HS,1,G,BULK,45,2.32,104.47,2.69,121.46,17
9/6/18,IN,12LS,1,G,BULK,600,2.28,1369.08,2.54,1527.6,159
9/7/18,IN,12HS,1,G,BULK,220,2.34,516.51,2.52,556.38,40
9/7/18,IN,12HS,1,G,BULK,375,2.34,880.42,2.59,974.63,94
9/7/18,IN,12HS,1,G,BULK,164.7,2.34,385.94,2.77,457.7,72
9/7/18,IN,12LS,1,G,BULK,366.9,2.26,830.95,2.58,948.8,118
9/7/18,IN,12HS,1,G,BULK,432.2,2.34,1012.77,2.26,980.66,-32
9/7/18,IN,12HS,1,G,BULK,535.8,2.34,1255.54,2.72,1462.2,207
9/7/18,IN,12LS,1,G,BULK,350,2.28,799.19,2.54,891.1,92
9/7/18,IN,12LS,1,G,BULK,400,2.28,913.36,2.54,1018.4,105
9/7/18,IN,12LS,1,G,BULK,1220.1,2.28,2785.97,2.54,3106.37,320
9/7/18,IN,12LS,1,G,BULK,1034.2,2.28,2361.49,2.54,2633.07,272
9/7/18,IN,12HS,1,G,BULK,511,2.32,1186.38,2.69,1379.19,193
9/9/18,IN,12HS,1,G,BULK,160.9,2.33,376.2,2.77,447.14,71
9/10/18,IN,12LS,1,G,BULK,40,2.25,90.21,2.53,101.44,11
9/10/18,IN,12HS,1,G,BULK,338.1,2.34,792.26,2.54,861.82,70
9/10/18,IN,12HS,1,G,BULK,795,2.34,1862.92,2.49,1986.71,124
9/10/18,IN,12HS,1,G,BULK,504,2.34,1181.02,2.54,1284.7,104
9/10/18,IN,12HS,1,G,BULK,185.3,2.33,433.24,2.67,496.42,63
9/10/18,IN,12HS,1,G,BULK,187.4,2.33,438.15,2.67,502.04,64
9/10/18,IN,12HS,1,G,BULK,189.9,2.33,444,2.67,508.74,65
9/10/18,IN,12HS,1,G,BULK,227.9,2.33,532.85,2.67,610.54,78
9/10/18,IN,12HS,1,G,BULK,123,2.33,287.58,2.67,329.52,42
9/10/18,IN,12HS,1,G,BULK,244.4,2.33,571.43,2.77,679.19,108
9/10/18,IN,12HS,1,G,BULK,160.8,2.33,375.96,2.77,446.86,71
9/10/18,IN,12LS,1,G,BULK,544.9,2.26,1234.63,2.61,1425.46,191
9/10/18,IN,12HS,1,G,BULK,435,2.33,1017.07,2.77,1208.87,192
9/10/18,IN,12HS,1,G,BULK,256.9,2.33,600.65,2.77,713.93,113
9/10/18,IN,12LS,1,G,BULK,1144.2,2.29,2630.97,2.49,2855.92,225
9/10/18,IN,12LS,1,G,BULK,543,2.27,1235.21,2.54,1382.48,147
9/10/18,IN,12HS,1,G,BULK,286,2.29,656.42,2.63,754.75,98
9/10/18,IN,12LS,1,G,BULK,1820,2.27,4140.13,2.52,4597.32,457
9/10/18,IN,12HS,1,G,BULK,180,2.29,413.13,2.69,485.82,73
9/10/18,IN,12LS,1,G,BULK,657,2.27,1494.54,2.5,1646.44,152
9/10/18,IN,12HS,1,G,BULK,140,2.29,321.32,2.69,377.86,57
9/10/18,IN,12LS,1,G,BULK,675,2.27,1535.49,2.52,1705.05,170
9/11/18,IN,12LS,1,G,BULK,31,2.26,70.2,2.53,78.62,8
9/11/18,IN,12HS,1,G,BULK,630,2.33,1473,2.54,1605.87,133
9/11/18,IN,12HS,1,G,BULK,337.5,2.33,789.1,2.64,894.04,105
9/11/18,IN,12HS,1,G,BULK,1000,2.33,2338.1,2.54,2549,211
9/11/18,IN,12LS,1,G,BULK,1230,2.26,2786.93,2.49,3070.08,283
9/11/18,IN,12LS,1,G,BULK,1642,2.26,3720.44,2.56,4213.37,493
9/11/18,IN,12LS,1,G,BULK,79.8,2.26,180.81,2.6,207.96,27
9/11/18,IN,12HS,1,G,BULK,300,2.33,701.43,2.55,767.7,66
9/11/18,IN,12LS,1,G,BULK,740.9,2.29,1703.62,2.53,1878.92,175
9/11/18,IN,12HS,1,G,BULK,438.2,2.32,1020.26,2.72,1195.85,176
9/11/18,IN,12HS,1,G,BULK,200,2.32,465.66,2.67,535.8,70
9/11/18,IN,12HS,1,G,BULK,935.7,2.32,2178.59,2.72,2553.53,375
9/11/18,IN,12HS,1,G,BULK,159.5,2.32,371.36,2.77,443.25,72
9/11/18,IN,12HS,1,G,BULK,206.8,2.32,481.49,2.77,574.7,93
9/11/18,IN,12HS,1,G,BULK,209.5,2.32,487.77,2.77,582.2,94
9/11/18,IN,12HS,1,G,BULK,281.9,2.32,656.34,2.77,783.4,127
9/11/18,IN,12LS,1,G,BULK,963,2.26,2182.83,2.52,2432.54,250
9/11/18,IN,12LS,1,G,BULK,1125,2.26,2550.03,2.54,2864.25,314
9/11/18,IN,12LS,1,G,BULK,978,2.26,2216.83,2.5,2450.87,234
9/11/18,IN,12HS,1,G,BULK,600.3,2.28,1374.5,2.53,1524.16,150
9/11/18,IN,12HS,1,G,BULK,500.1,2.28,1145.07,2.55,1279.76,135
9/11/18,IN,12LS,1,G,BULK,550,2.26,1246.68,2.54,1400.3,154
9/11/18,IN,12HS,1,G,BULK,522,2.28,1195.22,2.65,1388,193
9/12/18,IN,12LS,1,G,BULK,21,2.26,47.58,2.53,53.26,6
9/12/18,IN,12HS,1,G,BULK,90.9,2.32,211.64,2.67,243.52,32
9/12/18,IN,12HS,1,G,BULK,385,2.32,896.39,2.67,1031.42,135
9/12/18,IN,12HS,1,G,BULK,150,2.32,349.24,2.67,401.85,53
9/12/18,IN,12HS,1,G,BULK,520,2.32,1210.71,2.64,1377.48,167
9/12/18,IN,12HS,1,G,BULK,466,2.32,1084.98,2.54,1187.83,103
9/12/18,IN,12HS,1,G,BULK,282,2.32,656.58,2.67,755.48,99
9/12/18,IN,12HS,1,G,BULK,150.9,2.32,351.06,2.79,422.37,71
9/12/18,IN,12LS,1,G,BULK,308.5,2.29,708.99,2.61,807.04,98
9/12/18,IN,12HS,1,G,BULK,189.2,2.32,440.17,2.26,429.29,-11
9/12/18,IN,12HS,1,G,BULK,200,2.32,465.3,2.67,535.8,70
9/12/18,IN,12HS,1,G,BULK,290.3,2.32,675.38,2.67,777.71,102
9/12/18,IN,12HS,1,G,BULK,285.5,2.32,664.21,2.67,764.85,101
9/12/18,IN,12LS,1,G,BULK,264.9,2.29,608.79,2.55,677.08,68
9/12/18,IN,12LS,1,G,BULK,602,2.27,1371.29,2.54,1532.69,161
9/12/18,IN,12HS,1,G,BULK,75,2.29,171.97,2.67,200.93,29
9/12/18,IN,12LS,1,G,BULK,400,2.27,911.16,2.54,1018.4,107
9/12/18,IN,12LS,1,G,BULK,460,2.27,1047.83,2.54,1171.16,123
9/12/18,IN,12LS,1,G,BULK,883.6,2.27,2012.75,2.54,2249.65,237
9/12/18,IN,12HS,1,G,BULK,1000,2.29,2293,2.55,2559,266
9/12/18,IN,12LS,1,G,BULK,618.3,2.27,1408.42,2.5,1549.46,141
9/12/18,IN,12HS,1,G,BULK,553,2.29,1268.02,2.65,1470.43,202
9/12/18,IN,12HS,1,G,BULK,511.1,2.29,1171.95,2.59,1328.35,156
9/12/18,IN,12LS,1,G,BULK,940,2.27,2141.22,2.54,2393.24,252
9/12/18,IN,12HS,1,G,BULK,135,2.29,309.55,2.65,358.97,49
9/13/18,IN,12LS,1,G,BULK,30,2.29,68.94,2.53,76.08,7
9/13/18,IN,12HS,1,G,BULK,593,2.32,1379.61,2.59,1541.21,162
9/13/18,IN,12LS,1,G,BULK,532.4,2.29,1223.56,2.47,1318.22,95
9/13/18,IN,12HS,1,G,BULK,2891.8,2.32,6727.77,2.48,7171.66,444
9/13/18,IN,12HS,1,G,BULK,1407,2.32,3273.38,2.51,3544.23,271
9/13/18,IN,12HS,1,G,BULK,1920,2.32,4466.88,2.47,4759.68,293
9/13/18,IN,12HS,1,G,BULK,47.6,2.32,110.74,2.73,130.38,20
9/13/18,IN,12HS,1,G,BULK,411,2.32,956.19,2.55,1051.75,96
9/13/18,IN,12HS,1,G,BULK,486,2.32,1130.67,2.67,1301.99,171
9/13/18,IN,12HS,1,G,BULK,315.7,2.32,733.56,2.71,858.39,125
9/13/18,IN,12HS,1,G,BULK,109.9,2.32,255.36,2.77,305.41,50
9/13/18,IN,12HS,1,G,BULK,233.9,2.32,543.49,2.71,635.97,92
9/13/18,IN,12LS,1,G,BULK,956.9,2.29,2196.56,2.49,2388.42,192
9/13/18,IN,12LS,1,G,BULK,400,2.29,918.2,2.52,1010.4,92
9/13/18,IN,12HS,1,G,BULK,125.2,2.32,290.91,2.77,347.93,57
9/13/18,IN,12HS,1,G,BULK,509.5,2.32,1183.87,2.62,1339.48,156
9/13/18,IN,12LS,1,G,BULK,991.2,2.27,2257.85,2.54,2523.6,266
9/13/18,IN,12LS,1,G,BULK,961,2.27,2189.06,2.5,2408.27,219
9/13/18,IN,12HS,1,G,BULK,510,2.29,1169.43,2.53,1294.89,125
9/13/18,IN,12HS,1,G,BULK,435,2.29,997.45,2.65,1156.67,159
9/13/18,IN,12LS,1,G,BULK,1151,2.27,2621.86,2.7,3114.61,493
9/13/18,IN,12HS,1,G,BULK,194.1,2.29,445.07,2.65,516.11,71
9/13/18,IN,12HS,1,G,BULK,310.5,2.29,711.97,2.65,825.62,114
9/13/18,IN,12LS,1,G,BULK,876,2.27,1995.44,2.54,2230.3,235
9/14/18,IN,12LS,1,G,Cargo Tank,7502,2.34,17601.19,2.37,17787.99,187
9/14/18,IN,12LS,1,G,BULK,13,2.29,29.87,2.53,32.97,3
9/14/18,IN,12LS,1,G,BULK,17,2.29,39.06,2.53,43.11,4
9/14/18,IN,12HS,1,G,BULK,393,2.32,913.17,2.59,1021.41,108
9/14/18,IN,12HS,1,G,BULK,196,2.32,455.42,2.67,525.08,70
9/14/18,IN,12LS,1,G,BULK,1400,2.29,3213.7,2.46,3452.4,239
9/14/18,IN,12HS,1,G,BULK,240.3,2.32,557.76,2.72,655.78,98
9/14/18,IN,12LS,1,G,BULK,367.1,2.29,841.76,2.6,956.66,115
9/14/18,IN,12LS,1,G,BULK,400,2.29,917.2,2.62,1050.4,133
9/14/18,IN,12HS,1,G,BULK,300,2.32,696.33,2.71,815.7,119
9/14/18,IN,12LS,1,G,BULK,600.1,2.29,1376.02,2.46,1479.85,104
9/14/18,IN,12HS,1,G,BULK,507.5,2.32,1177.95,2.67,1359.59,182
9/14/18,IN,12HS,1,G,BULK,809.2,2.33,1888.43,2.26,1836.07,-52
9/14/18,IN,12HS,1,G,BULK,160.2,2.33,373.85,2.77,445.2,71
9/14/18,IN,12LS,1,G,BULK,618,2.27,1408.36,2.54,1573.43,165
9/14/18,IN,12HS,1,G,BULK,474,2.29,1085.5,2.65,1260.37,175
9/14/18,IN,12LS,1,G,BULK,1138,2.27,2593.38,2.52,2874.59,281
9/14/18,IN,12LS,1,G,BULK,1224,2.27,2789.37,2.52,3091.82,302
9/14/18,IN,12HS,1,G,BULK,425,2.29,973.29,2.65,1130.08,157
9/14/18,IN,12LS,1,G,BULK,782,2.27,1782.09,2.48,1944.05,162
9/14/18,IN,12HS,1,G,BULK,400,2.29,916.04,2.65,1063.6,148
9/14/18,IN,12HS,1,G,BULK,500,2.29,1145.05,2.65,1329.5,184
9/17/18,IN,12HS,1,G,BULK,93,2.32,216.49,2.67,249.15,33
9/17/18,IN,12HS,1,G,BULK,200,2.32,465.58,2.67,535.8,70
9/17/18,IN,12LS,1,G,BULK,180,2.29,412.74,2.54,458.28,46
9/17/18,IN,12HS,1,G,BULK,210,2.32,488.85,2.55,537.39,49
9/17/18,IN,12LS,1,G,BULK,1175,2.29,2694.27,2.43,2863.48,169
9/17/18,IN,12LS,1,G,BULK,850,2.29,1949.05,2.54,2164.1,215
9/17/18,IN,12HS,1,G,BULK,584.8,2.32,1361.35,2.55,1496.5,135
9/17/18,IN,12HS,1,G,BULK,35,2.33,81.6,2.77,97.27,16
9/17/18,IN,12HS,1,G,BULK,294.5,2.33,686.68,2.77,818.42,132
9/17/18,IN,12HS,1,G,BULK,1729.8,2.33,4033.37,2.45,4253.58,220
9/17/18,IN,12HS,1,G,BULK,150,2.33,349.75,2.67,401.85,52
9/17/18,IN,12HS,1,G,BULK,175.9,2.33,410.14,2.77,488.83,79
9/17/18,IN,12HS,1,G,BULK,179.4,2.33,418.3,2.77,498.55,80
9/17/18,IN,12LS,1,G,BULK,326.7,2.29,748.37,2.6,851.38,103
9/17/18,IN,12HS,1,G,BULK,602.2,2.33,1404.14,2.77,1673.51,269
9/17/18,IN,12LS,1,G,BULK,521,2.25,1176.57,2.52,1316.05,139
9/17/18,IN,12LS,1,G,BULK,278.1,2.25,628.03,2.52,702.48,74
9/17/18,IN,12LS,1,G,BULK,1443.6,2.25,3260.08,2.5,3617.66,358
9/17/18,IN,12HS,1,G,BULK,388,2.4,934.75,2.61,1016.17,81
9/17/18,IN,12HS,1,G,BULK,650,2.4,1565.96,2.51,1637.35,71
9/17/18,IN,12LS,1,G,BULK,340,2.25,767.82,2.52,858.84,91
9/17/18,IN,12LS,1,G,BULK,930,2.25,2100.21,2.48,2311.98,212
9/17/18,IN,12HS,1,G,BULK,233,2.4,561.33,2.45,572.95,12
9/17/18,IN,12LS,1,G,BULK,360.5,2.25,814.11,2.5,903.41,89
9/17/18,IN,12LS,1,G,BULK,401.3,2.25,906.25,2.52,1013.68,107
9/17/18,IN,12LS,1,G,BULK,650,2.25,1467.89,2.52,1641.9,174
9/17/18,IN,12LS,1,G,BULK,1155,2.25,2608.33,2.52,2917.53,309
9/17/18,IN,12HS,1,G,BULK,830,2.4,1999.61,2.55,2123.97,124
9/17/18,IN,12LS,1,G,BULK,225,2.25,508.11,2.5,563.85,56
9/17/18,IN,12HS,1,G,BULK,163.6,2.4,394.14,2.67,438.28,44
9/18/18,IN,12LS,1,G,BULK,30,2.29,68.79,2.53,76.08,7
9/18/18,IN,12HS,1,G,BULK,260.7,2.33,608.39,2.67,698.42,90
9/18/18,IN,12LS,1,G,BULK,769.9,2.28,1755.6,2.47,1906.27,151
9/18/18,IN,12LS,1,G,BULK,600.1,2.28,1368.4,2.52,1515.85,147
9/18/18,IN,12HS,1,G,BULK,398,2.33,928.81,2.26,903.06,-26
9/18/18,IN,12HS,1,G,BULK,258.9,2.33,604.19,2.72,706.54,102
9/18/18,IN,12LS,1,G,BULK,620.5,2.28,1414.92,2.53,1573.59,159
9/18/18,IN,12LS,1,G,BULK,642,2.25,1446.23,2.52,1621.69,175
9/18/18,IN,12HS,1,G,BULK,60,2.35,141.1,2.65,159.54,18
9/18/18,IN,12LS,1,G,BULK,1044,2.25,2351.81,2.5,2616.26,264
9/18/18,IN,12LS,1,G,BULK,842,2.25,1896.77,2.52,2126.89,230
9/18/18,IN,12LS,1,G,BULK,510,2.25,1148.87,2.48,1267.86,119
9/18/18,IN,12HS,1,G,BULK,300,2.35,705.51,2.65,797.7,92
9/18/18,IN,12LS,1,G,BULK,457,2.25,1029.48,2.5,1145.24,116
9/18/18,IN,12HS,1,G,BULK,1252,2.35,2944.32,2.49,3128.75,184
9/19/18,IN,12LS,1,G,Cargo Tank,7299,2.27,16623.47,2.29,16769.45,146
9/19/18,IN,12LS,1,G,BULK,22,2.29,50.39,2.53,55.79,5
9/19/18,IN,12LS,1,G,BULK,492,2.28,1121.9,2.58,1272.31,150
9/19/18,IN,12HS,1,G,BULK,232.5,2.33,542.95,2.71,632.17,89
9/19/18,IN,12HS,1,G,BULK,300.2,2.33,701.05,2.71,816.24,115
9/19/18,IN,12HS,1,G,BULK,315.3,2.33,736.32,2.62,828.92,93
9/19/18,IN,12LS,1,G,BULK,85.1,2.25,191.7,2.52,214.96,23
9/19/18,IN,12HS,1,G,BULK,1540,2.35,3621.61,2.55,3940.86,319
9/19/18,IN,12HS,1,G,BULK,190,2.35,446.82,2.65,505.21,58
9/19/18,IN,12LS,1,G,BULK,420,2.25,946.13,2.54,1069.32,123
9/19/18,IN,12LS,1,G,BULK,385,2.25,867.28,2.48,957.11,90
9/19/18,IN,12HS,1,G,BULK,409.6,2.35,963.25,2.65,1089.13,126
9/19/18,IN,12HS,1,G,BULK,1750,2.35,4115.47,2.49,4373.25,258
9/19/18,IN,12HS,1,G,BULK,273.4,2.35,642.95,2.65,726.97,84
9/19/18,IN,12HS,1,G,BULK,175,2.3,403.51,2.65,465.33,62
9/19/18,IN,12HS,1,G,BULK,150.5,2.33,351.46,2.77,418.24,67
9/19/18,IN,12HS,1,G,BULK,100,2.33,233.53,2.77,277.9,44
9/19/18,IN,12LS,1,G,BULK,365.9,2.27,833.62,2.6,953.54,120
9/19/18,IN,12HS,1,G,BULK,326.4,2.33,762.24,2.69,880.95,119
9/20/18,IN,12HS,1,G,BULK,430.9,2.34,1010.37,2.65,1145.76,135
9/20/18,IN,12HS,1,G,BULK,360,2.34,844.12,2.49,899.64,56
9/20/18,IN,12LS,1,G,BULK,504,2.32,1170.28,2.54,1283.18,113
9/20/18,IN,12HS,1,G,BULK,1450,2.34,3399.96,2.49,3623.55,224
9/20/18,IN,12HS,1,G,BULK,481.3,2.34,1128.55,2.65,1279.78,151
9/20/18,IN,12HS,1,G,BULK,173,2.34,405.65,2.65,460.01,54
9/20/18,IN,12LS,1,G,BULK,5,2.27,11.39,2.53,12.68,1
9/20/18,IN,12LS,1,G,BULK,560,2.27,1271.53,2.54,1425.76,154
9/20/18,IN,12LS,1,G,BULK,671,2.27,1523.57,2.52,1694.95,171
9/20/18,IN,12HS,1,G,BULK,63,2.29,144.79,2.65,167.52,23
9/20/18,IN,12LS,1,G,BULK,375,2.27,851.47,2.5,939.75,88
9/20/18,IN,12LS,1,G,BULK,1077,2.27,2445.43,2.74,2957.44,512
9/20/18,IN,12HS,1,G,BULK,100,2.29,229.83,2.65,265.9,36
9/20/18,IN,12LS,1,G,BULK,750,2.27,1702.95,2.54,1909.5,207
9/20/18,IN,12LS,1,G,BULK,871,2.27,1977.69,2.52,2200.15,222
9/20/18,IN,12HS,1,G,BULK,233.9,2.29,537.57,2.72,638.31,101
9/20/18,IN,12HS,1,G,BULK,175,2.34,409.95,2.67,468.83,59
9/20/18,IN,12HS,1,G,BULK,253.6,2.34,594.08,2.71,689.54,95
9/20/18,IN,12HS,1,G,BULK,45.3,2.34,106.11,2.71,123.17,17
9/20/18,IN,12LS,1,G,BULK,281.9,2.32,654.06,2.54,717.72,64
9/20/18,IN,12HS,1,G,BULK,200,2.34,468.52,2.67,535.8,67
9/21/18,IN,12LS,1,G,BULK,30,2.32,69.66,2.53,76.08,6
9/21/18,IN,12HS,1,G,BULK,695.2,2.34,1628.57,2.49,1737.3,109
9/21/18,IN,12HS,1,G,BULK,321.6,2.34,753.38,2.49,803.68,50
9/21/18,IN,12HS,1,G,BULK,355,2.34,831.62,2.55,908.45,77
9/21/18,IN,12HS,1,G,BULK,986,2.34,2309.8,2.55,2523.17,213
9/21/18,IN,12LS,1,G,BULK,460,2.32,1067.29,2.54,1171.16,104
9/21/18,IN,12LS,1,G,BULK,1315,2.32,3051.06,2.49,3282.24,231
9/21/18,IN,12LS,1,G,BULK,111.2,2.32,258,2.54,283.12,25
9/21/18,IN,12HS,1,G,BULK,1055,2.34,2471.44,2.49,2636.45,165
9/21/18,IN,12HS,1,G,BULK,291,2.34,681.69,2.55,744.67,63
9/21/18,IN,12HS,1,G,BULK,147.7,2.34,346,2.65,392.73,47
9/21/18,IN,12HS,1,G,BULK,100,2.34,234.26,2.67,267.9,34
9/21/18,IN,12HS,1,G,BULK,242.9,2.34,569.01,2.67,650.73,82
9/21/18,IN,12HS,1,G,BULK,210,2.34,491.94,2.55,537.39,45
9/21/18,IN,12LS,1,G,BULK,584,2.28,1331.98,2.52,1475.18,143
9/21/18,IN,12LS,1,G,BULK,310,2.28,707.04,2.52,783.06,76
9/21/18,IN,12LS,1,G,BULK,384,2.28,875.82,2.5,962.3,86
9/21/18,IN,12LS,1,G,BULK,1222,2.28,2787.13,2.52,3086.77,300
9/21/18,IN,12LS,1,G,BULK,210,2.28,478.96,2.5,526.26,47
9/21/18,IN,12LS,1,G,BULK,550.1,2.28,1254.66,2.5,1378.55,124
9/21/18,IN,12HS,1,G,BULK,372,2.29,854.03,2.65,989.15,135
9/21/18,IN,12HS,1,G,BULK,294.9,2.33,689.74,2.71,801.83,112
9/21/18,IN,12HS,1,G,BULK,289.8,2.33,677.81,2.77,805.35,128
9/21/18,IN,12LS,1,G,BULK,201.7,2.3,465.8,2.56,517.56,52
9/21/18,IN,12HS,1,G,BULK,250,2.33,584.72,2.67,669.75,85
9/21/18,IN,12HS,1,G,BULK,196.5,2.33,459.59,2.26,445.86,-14
9/21/18,IN,12HS,1,G,BULK,172.9,2.33,404.39,2.71,470.12,66
9/21/18,IN,12LS,1,G,BULK,534.6,2.3,1234.6,2.53,1355.75,121
9/21/18,IN,12LS,1,G,BULK,819.4,2.3,1892.32,2.49,2045.22,153
9/22/18,IN,12HS,1,G,BULK,210.9,2.32,491.35,2.77,586.09,95
9/22/18,IN,12LS,1,G,BULK,511.7,2.3,1176.96,2.6,1333.49,157
9/23/18,IN,12HS,1,G,BULK,954.3,2.32,2223.32,2.59,2480.23,257
9/23/18,IN,12LS,1,G,BULK,77.8,2.3,178.94,2.57,200.41,21
9/24/18,IN,12HS,1,G,BULK,1072,2.33,2507.3,2.54,2732.53,225
9/24/18,IN,12LS,1,G,BULK,379.5,2.3,876.41,2.54,966.21,90
9/24/18,IN,12LS,1,G,BULK,28,2.3,64.66,2.53,71.01,6
9/24/18,IN,12HS,1,G,BULK,232.2,2.33,543.09,2.65,617.42,74
9/24/18,IN,12HS,1,G,BULK,850,2.33,1988.06,2.64,2251.65,264
9/24/18,IN,12HS,1,G,BULK,1050,2.33,2455.84,2.54,2676.45,221
9/24/18,IN,12HS,1,G,BULK,487,2.33,1139.04,2.65,1294.93,156
9/24/18,IN,12LS,1,G,BULK,425,2.3,979.24,2.54,1082.05,103
9/24/18,IN,12LS,1,G,BULK,1010,2.3,2327.14,2.52,2551.26,224
9/24/18,IN,12HS,1,G,BULK,260,2.28,594.77,2.61,680.94,86
9/24/18,IN,12HS,1,G,BULK,206,2.28,471.24,2.49,514.79,44
9/24/18,IN,12LS,1,G,BULK,810,2.3,1866.32,2.5,2029.86,164
9/24/18,IN,12HS,1,G,BULK,163.8,2.28,374.7,2.63,432.27,58
9/24/18,IN,12HS,1,G,BULK,810.5,2.28,1854.09,2.65,2155.12,301
9/24/18,IN,12LS,1,G,BULK,900.1,2.3,2073.92,2.54,2291.65,218
9/24/18,IN,12LS,1,G,BULK,73,2.3,168.19,2.53,185.13,17
9/24/18,IN,12HS,1,G,BULK,180,2.28,411.76,2.65,478.62,67
9/24/18,IN,12LS,1,G,BULK,720,2.3,1658.95,2.54,1833.12,174
9/24/18,IN,12HS,1,G,BULK,126.7,2.32,295.18,2.77,352.1,57
9/24/18,IN,12HS,1,G,BULK,860.2,2.32,2004.09,2.26,1951.79,-52
9/24/18,IN,12HS,1,G,BULK,273.9,2.32,638.13,2.59,711.87,74
9/24/18,IN,12HS,1,G,BULK,324.9,2.32,756.95,2.74,893.15,136
9/25/18,IN,12HS,1,G,BULK,613.7,2.29,1408.13,2.55,1570.46,162
9/25/18,IN,12HS,1,G,BULK,200,2.37,474.88,2.67,535.8,61
9/25/18,IN,12HS,1,G,BULK,504,2.37,1196.69,2.67,1350.22,154
9/25/18,IN,12HS,1,G,BULK,711,2.37,1688.19,2.49,1776.79,89
9/25/18,IN,12HS,1,G,BULK,300,2.37,712.32,2.67,803.7,91
9/25/18,IN,12HS,1,G,BULK,200,2.37,474.88,2.67,535.8,61
9/25/18,IN,12LS,1,G,BULK,732,2.36,1734.18,2.52,1849.03,115
9/25/18,IN,12LS,1,G,BULK,540,2.36,1279.31,2.59,1401.84,123
9/25/18,IN,12LS,1,G,BULK,1608.2,2.3,3700.95,2.54,4094.48,394
9/25/18,IN,12LS,1,G,BULK,831.2,2.3,1912.84,2.54,2116.24,203
9/25/18,IN,12LS,1,G,BULK,517,2.3,1189.77,2.5,1295.6,106
9/25/18,IN,12HS,1,G,BULK,1012.6,2.29,2323.41,2.55,2591.24,268
9/25/18,IN,12HS,1,G,BULK,1501,2.29,3444.04,2.55,3841.06,397
9/25/18,IN,12HS,1,G,BULK,325.1,2.29,745.94,2.69,877.44,132
9/25/18,IN,12LS,1,G,BULK,990,2.3,2278.28,2.56,2540.34,262
9/25/18,IN,12HS,1,G,BULK,185.7,2.29,426.08,2.61,486.35,60
9/25/18,IN,12HS,1,G,BULK,265,2.29,608.04,2.55,678.14,70
9/25/18,IN,12HS,1,G,BULK,735,2.29,1686.45,2.55,1880.87,194
9/25/18,IN,12HS,1,G,BULK,339.4,2.36,802.1,2.77,943.19,141
9/25/18,IN,12HS,1,G,BULK,253.9,2.36,600.04,2.77,705.59,106
9/25/18,IN,12HS,1,G,BULK,514.5,2.36,1215.91,2.67,1378.35,162
9/25/18,IN,12HS,1,G,BULK,100,2.36,236.33,2.71,271.9,36
9/25/18,IN,12LS,1,G,BULK,101,2.36,238.86,2.57,260.18,21
9/25/18,IN,12HS,1,G,BULK,975,2.36,2304.21,2.59,2534.03,230
9/25/18,IN,12LS,1,G,BULK,223.9,2.36,529.52,2.61,585.72,56
9/25/18,IN,12LS,1,G,BULK,270.2,2.36,639.02,2.63,712.25,73
9/25/18,IN,12HS,1,G,BULK,375.1,2.36,886.47,2.77,1042.4,156
9/26/18,IN,12LS,1,G,BULK,44,2.36,104.06,2.53,111.58,8
9/26/18,IN,12LS,1,G,BULK,1650,2.36,3902.25,2.59,4283.4,381
9/26/18,IN,12HS,1,G,BULK,230.5,2.36,544.74,2.67,617.51,73
